000233##Золотые шары, 3 шт.#Форма силиконовая Золотые шары, 3 шт.#Набор из трех формочек, с помощью которых можно получить небольшие мыльца для использования их в качестве декоративных деталей (чтобы залить их в прозрачном мыле большего размера) или как самостоятельные кусочки мыла для одноразового применения (например, при приходе гостей) или детям. Вес мыла в одной формочке 20 грамм. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#233.png#1 лист#10#90.00
007507##Квадрат ажурный#Форма силиконовая Квадрат ажурный#Размер формы 60х60 мм#Корень|Главная|Мыловарение|Формы|Силиконовые формы#kvadrat_azhurnyi.jpeg#1 шт#10#120.00
007506##Квадратик#Форма силиконовая Квадратик#Размер формы 50х50 мм#Корень|Главная|Мыловарение|Формы|Силиконовые формы#kvadratik.jpeg#1 шт#10#120.00
000238##Кекс 1#Форма силиконовая Кекс 1#Форма Кекс подразумевает использование кондитерских ароматов. Но есть варианты — фантазируйте. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#238.png#1 шт#10#70.00
000239##Кекс 2#Форма силиконовая Кекс 2##Корень|Главная|Мыловарение|Формы|Силиконовые формы#keks_3.png#1 шт#10#70.00
000735##Кекс Вихрь#Форма силиконовая Кекс Вихрь##Корень|Главная|Мыловарение|Формы|Силиконовые формы#keks_vortex.jpeg#1 шт#10#70.00
063312##Куб#Форма силиконовая Куб#В форме Квадрат можно сделать оригинальное мыло под нарезку. Размер ячейки 88х88х60 мм, вес 500 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#kvadrat_bolshoy.jpeg#1 шт#10#320.00
069227##Кусочек тортика Завитушка#Форма силиконовая Кусочек тортика Завитушка#Вес готового мыла 70 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#kusochek_tortika_zavitushka.jpeg#1 шт#10#300.00
069226##Кусочек тортика Лимонная долька#Форма силиконовая Кусочек тортика Лимонная долька#Вес готового мыла 70 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#kusochek_tortika_limonnaya_dolka.jpeg#1 шт#10#300.00
069228##Кусочек тортика Цветочки#Форма силиконовая Кусочек тортика Цветочки#Вес готового мыла 70 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#kusochek_tortika_tsvetochki.jpeg#1 шт#10#300.00
000244##Листья, 3 шт.#Форма силиконовая Листья, 3 шт.#Набор из трех формочек, с помощью которых можно получить небольшие мыльца для использования их в качестве декоративных деталей (чтобы залить их в прозрачном мыле большего размера) или как самостоятельные кусочки мыла для одноразового применения (например, при приходе гостей) или детям. Вес мыла в одной формочке 35 грамм. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#244.png#1 лист#10#90.00
000667##Насекомые, Бабочка#Форма силиконовая Насекомые, Бабочка#Форма Бабочка подойдет для изготовления мыла для детей. Добавьте в прозрачную или матовую основу краситель и ароматизатор по Вашему вкусу или по вкусу Вашего ребенка. Мыть руки таким мыло дети будут с большим удовольствием. Вес готового мыла 70 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#nasekomye_buttefly.png#1 шт#10#70.00
000669##Насекомые, Божья коровка#Форма силиконовая Насекомые, Божья коровка#Форма Божья коровка подойдет для изготовления мыла для детей. Добавьте в прозрачную или матовую основу краситель и ароматизатор по Вашему вкусу или по вкусу Вашего ребенка. Мыть руки таким мыло дети будут с большим удовольствием. Вес готового мыла Вес готового мыла 60 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#nasekomye_beetle.png#1 шт#10#70.00
000251##Насекомые, Пчела#Форма силиконовая Насекомые, Пчела#Форма Пчела подойдет для изготовления мыла для детей. Добавьте в прозрачную или матовую основу краситель и ароматизатор по Вашему вкусу или по вкусу Вашего ребенка. Мыть руки таким мыло дети будут с большим удовольствием. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#251.png#1 шт#10#70.00
000668##Насекомые, Стрекоза#Форма силиконовая Насекомые, Стрекоза#Форма Стрекоза подойдет для изготовления мыла для детей. Добавьте в прозрачную или матовую основу краситель и ароматизатор по Вашему вкусу или по вкусу Вашего ребенка. Мыть руки таким мыло дети будут с большим удовольствием. Вес готового мыла Вес готового мыла 60 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#nasekomye_dragonfly.png#1 шт#10#70.00
000252##Незабудка#Форма силиконовая Незабудка#Для изготовления мыла в форме Незабудка хорошо подойдут цветочные ароматы. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#252.png#1 шт#10#70.00
000253##Незабудки, 3шт.#Форма силиконовая Незабудки, 3шт.#Набор из трех формочек, с помощью которых можно получить небольшие мыльца для использования их в качестве декоративных деталей (чтобы залить их в прозрачном мыле большего размера) или как самостоятельные кусочки мыла для одноразового применения (например, при приходе гостей) или детям. Вес мыла в одной формочке 20 грамм. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#253.png#1 шт#10#90.00
000254##Подсолнух#Форма силиконовая Подсолнух#Для изготовления мыла в форме Подсолнух хорошо подойдут цветочные ароматы. Максимальный вес мыла 120 грамм #Корень|Главная|Мыловарение|Формы|Силиконовые формы#254.png#1 шт#10#70.00
063311##Прямоугольник большой#Форма силиконовая Прямоугольник большой#В форме Прямоугольник большой можно сделать оригинальное мыло под нарезку. Размер ячейки 175х88х60 мм, вес 1 кг.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#pryamougolnik_bolshoy.jpeg#1 шт#10#360.00
063314##Прямоугольник малый#Форма силиконовая Прямоугольник малый#В форме Прямоугольник можно сделать идеально ровное мыло. Размер ячейки 78х54х25 мм. Цена за 1 ячейку.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#pryamougolnik.jpeg#1 шт#10#120.00
063315##Прямоугольник малый, лист#Форма силиконовая Прямоугольник малый, лист#В форме Прямоугольник можно сделать идеально ровное мыло. Размер ячейки 78х54х25 мм. Цена за 1 лист, 6 ячеек.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#pryamougolnik.jpeg#1 шт#10#350.00
000674##Пряничные человечки, 3 шт#Форма силиконовая Пряничные человечки, 3 шт#Набор из трех формочек, с помощью которых можно получить небольшие мыльца для использования их в качестве декоративных деталей (чтобы залить их в прозрачном мыле большего размера) или как самостоятельные кусочки мыла для одноразового применения (например, при приходе гостей) или детям. Вес мыла в одной формочке 10 грамм. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#sil_small_ginger.png#1 лист#10#90.00
000257##Пудинг#Форма силиконовая Пудинг#Силиконовые формы идеально подходят для изготовления мыла. Пластичный материал формы позволяет выворачивать ее наизнанку, в результате чего застывшее мыло "выпадает" из формы безо всякого труда. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#257.png#1 шт#10#70.00
000259##Роза#Форма силиконовая Роза#В качестве ароматизатора естественным будет аромат розы. Хороши также ягодные ароматы.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#259.png#1 шт#10#70.00
000260##Розы, 3 шт.#Форма силиконовая Розы, 3 шт.#Набор из трех формочек, с помощью которых можно получить небольшие мыльца для использования их в качестве декоративных деталей (чтобы залить их в прозрачном мыле большего размера) или как самостоятельные кусочки мыла для одноразового применения (например, при приходе гостей) или детям. Вес мыла в одной формочке 20 грамм. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#260.png#1 лист#10#90.00
000666##Ромашка#Форма силиконовая Ромашка#Форма Ромашка удачно сочетается с цветочными ароматами. Удобна для заливки лепестков разными цветами. Вес готового мыла 100 г#Корень|Главная|Мыловарение|Формы|Силиконовые формы#sil_camomile.png#1 шт#10#70.00
000261##Сердечки 3 шт.#Форма силиконовая Сердечки, 3 шт.#Набор из трех формочек, с помощью которых можно получить небольшие мыльца для использования их в качестве декоративных деталей (чтобы залить их в прозрачном мыле большего размера) или как самостоятельные кусочки мыла для одноразового применения (например, при приходе гостей) или детям. Вес мыла в одной формочке 15 грамм. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#serdechki_21.jpeg#1 лист#10#90.00
000263##Сердце#Форма силиконовая Сердце#Очень простая и универсальная форма. Вы можете сделать мыло из нескольких слоев или использовать наполнитель (приготовьте маленькое мыльце, например, из ПВХ-формы Фруктовое ассорти, или возьмите готовую Розочку, уложите ее в форму Сердце и залейте прозрачной мыльной основой). Поскольку дно формы плоское, то можно создать интересное мыло с рисунком на водорастворимой бумаге. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#263.png#1 шт#10#70.00
000264##Сложное сердце#Форма силиконовая Сложное сердце#Из формы Сложное сердце можно без особых усилий получить оригинальный подарок, который очарует как женщин, так и мужчин (особенно к Дню Святого Валентина). Сочетание цветов и ароматов — самое разнообразное. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#264.png#1 шт#10#70.00
000958##Снеговички, 2 шт.#Форма силиконовая Снеговички, 2 шт.#Набор из двух формочек. Вес мыла в одной формочке около 60 грамм. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#sil_snowman.png#1 лист#10#90.00
000832##Снежинка#Форма силиконовая Снежинка#Форма Снежинка подойдет для изготовления новогоднего мыла. Будет красиво смотреться с белой мыльной основой или в комбинации белого с голубым. Удачным будет и вариант окраски с синим или голубым перламутром. Вес готового мыла 100 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#sil_snowflake.png#1 шт#10#70.00
000265##Таблетка#Форма силиконовая Таблетка#Форма Таблетка — очень простая внешне, но универсальна для изготовления пирожных, а также хорошо подойдет для создания шедевров с водорастворимой бумагой. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#265.png#1 шт#10#70.00
000830##Тигр#Форма силиконовая Тигр#Форма Тигр подойдет для детского мыла. Вес готового мыла 80 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#sil_tiger.png#1 шт#10#70.00
000240##Тюльпан#Форма силиконовая Тюльпан#Форма Тюльпан удачно сочетается с цветочными ароматами. Вес готового мыла 90 г#Корень|Главная|Мыловарение|Формы|Силиконовые формы#keks_4.png#1 шт#10#70.00
000269##Хризантема#Форма силиконовая Хризантема#Для изготовления мыла в форме Хризантема хорошо подойдут цветочные ароматы. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#269.png#1 шт#10#70.00
000833##Цветок 1#Форма силиконовая Цветок 1#Форма Цветок удобна для заливки по слоям разными оттенками. К такому мылу подойдут цветочные ароматы: Ландыш, Магнолия и др. Вес готового мыла 100 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#sil_flower_1.png#1 шт#10#70.00
000834##Цветок 2#Форма силиконовая Цветок 2#Форма Цветок удобна для заливки по слоям разными оттенками. К такому мылу подойдут цветочные ароматы: Ландыш, Магнолия и др. Вес готового мыла 100 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#sil_flower_2.png#1 шт#10#70.00
000835##Цветок 3#Форма силиконовая Цветок 3#Форма Цветок удобна для заливки по слоям разными оттенками. К такому мылу подойдут цветочные ароматы: Ландыш, Магнолия и др. Вес готового мыла 100 г.#Корень|Главная|Мыловарение|Формы|Силиконовые формы#sil_flower_3.png#1 шт#10#70.00
000270##Цветочки, 2 шт.#Форма силиконовая Цветочки, 2 шт.#Вес мыла в одной формочке 15 грамм #Корень|Главная|Мыловарение|Формы|Силиконовые формы#270.png#1 лист#10#90.00
063310##Цифры#Форма силиконовая Цифры#В форме Цифры можно сделать оригинальное мыло или элементы для него. Размер ячейки 29х29 мм#Корень|Главная|Мыловарение|Формы|Силиконовые формы#tsifry.jpeg#1 шт#10#340.00
000271##Шоколадные конфеты, 3 шт.#Форма силиконовая Шоколадные конфеты, 3 шт.#Вес мыла в одной формочке 12 грамм #Корень|Главная|Мыловарение|Формы|Силиконовые формы#271.png#1 лист#10#90.00
000272##Яблоко#Форма силиконовая Яблоко#Форма Яблоко ценна своей простотой. Ничего выдумывать не надо — желтый или зеленый краситель, ароматизатор Яблоко. #Корень|Главная|Мыловарение|Формы|Силиконовые формы#272.png#1 шт#10#70.00
